"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","LBY","Libya","2010","2010",59718,,
"SAP_02_F","School age population, pre-primary education, female (number)","40525","Arab States","2010","2010",8224941,,
"SAP_1_F","School age population, primary education, female (number)","NRU","Nauru","2010","2010",651,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","JOR","Jordan","2010","2010",180549,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","CHL","Chile","2010","2010",117102,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","SRB","Serbia","2010","2010",40627,"+","National Estimation"
"SAP_1_F","School age population, primary education, female (number)","CYM","Cayman Islands","2010","2010",2034,,
"SAP_02_F","School age population, pre-primary education, female (number)","GTM","Guatemala","2010","2010",389408,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","SOM","Somalia","2010","2010",198967,,
"SAP_01","School age population, early childhood educational development programmes, both sexes (number)","40520","Latin America and the Caribbean","2010","2010",13862882,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","SSD","South Sudan","2010","2010",139819,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","MWI","Malawi","2010","2010",229080,,
"SAP_1_F","School age population, primary education, female (number)","MKD","North Macedonia","2010","2010",61817,,
"SAP_02_M","School age population, pre-primary education, male (number)","PAK","Pakistan","2010","2010",4810811,,
"SAP_0","School age population, early childhood education, both sexes (number)","ABW","Aruba","2010","2010",2691,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","BMU","Bermuda","2010","2010",713,,
"SAP_02_M","School age population, pre-primary education, male (number)","SAU","Saudi Arabia","2010","2010",838992,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","IND","India","2010","2010",12124184,,
"SAP_02_M","School age population, pre-primary education, male (number)","FRA","France","2010","2010",1231877,"+","National Estimation"
"SAP_1_F","School age population, primary education, female (number)","IRL","Ireland","2010","2010",239330,"+","National Estimation"
"SAP_0","School age population, early childhood education, both sexes (number)","CPV","Cabo Verde","2010","2010",31605,,
"SAP_1_F","School age population, primary education, female (number)","HND","Honduras","2010","2010",620604,,
"SAP_02","School age population, pre-primary education, both sexes (number)","ETH","Ethiopia","2010","2010",8084692,,
"SAP_02","School age population, pre-primary education, both sexes (number)","40515","East Asia and the Pacific","2010","2010",78555073,,
"SAP_02_F","School age population, pre-primary education, female (number)","VNM","Viet Nam","2010","2010",1956198,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","KOR","Republic of Korea","2010","2010",240956,,
"SAP_02","School age population, pre-primary education, both sexes (number)","NIU","Niue","2010","2010",28,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","GRC","Greece","2010","2010",54714,,
"SAP_02","School age population, pre-primary education, both sexes (number)","MHL","Marshall Islands","2010","2010",3270,,
"SAP_1_GLAST_F","School age population, last grade of primary education, female (number)","40611","Asia (Eastern)","2010","2010",9397124,,
"SAP_1_F","School age population, primary education, female (number)","AGO","Angola","2010","2010",2032472,,
"SAP_0","School age population, early childhood education, both sexes (number)","UZB","Uzbekistan","2010","2010",2059019,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","ARG","Argentina","2010","2010",364261,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","SWZ","Eswatini","2010","2010",14157,,
"SAP_02","School age population, pre-primary education, both sexes (number)","ISR","Israel","2010","2010",409423,,
"SAP_1_AGM1","School age population, one year before than official primary entry age, both sexes (number)","CZE","Czechia","2010","2010",99089,,
"SAP_1_F","School age population, primary education, female (number)","VUT","Vanuatu","2010","2010",16251,,
"SAP_0","School age population, early childhood education, both sexes (number)","LKA","Sri Lanka","2010","2010",715976,,
"SAP_1_GLAST_F","School age population, last grade of primary education, female (number)","40535","South and West Asia","2010","2010",16944535,,
"SAP_02_F","School age population, pre-primary education, female (number)","RUS","Russian Federation","2010","2010",2847903,,
"SAP_02_M","School age population, pre-primary education, male (number)","ESP","Spain","2010","2010",715578,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","BRB","Barbados","2010","2010",1823,,
"SAP_1_F","School age population, primary education, female (number)","BGR","Bulgaria","2010","2010",116684,,
"SAP_0","School age population, early childhood education, both sexes (number)","LBY","Libya","2010","2010",234595,,
"SAP_02_M","School age population, pre-primary education, male (number)","PHL","Philippines","2010","2010",1116046,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","GUY","Guyana","2010","2010",7769,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","RWA","Rwanda","2010","2010",140425,,
"SAP_02_M","School age population, pre-primary education, male (number)","SVN","Slovenia","2010","2010",28398,,
"SAP_1_F","School age population, primary education, female (number)","DJI","Djibouti","2010","2010",42875,,
"SAP_0","School age population, early childhood education, both sexes (number)","MOZ","Mozambique","2010","2010",2380299,,
"SAP_02_M","School age population, pre-primary education, male (number)","GIB","Gibraltar","2010","2010",238,,
"SAP_02_F","School age population, pre-primary education, female (number)","ATG","Antigua and Barbuda","2010","2010",1319,,
"SAP_02","School age population, pre-primary education, both sexes (number)","GAB","Gabon","2010","2010",124028,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","KHM","Cambodia","2010","2010",151511,,
"SAP_1_F","School age population, primary education, female (number)","SDN","Sudan","2010","2010",2770374,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","40616","Asia (Southern)","2010","2010",17399567,,
"SAP_01_F","School age population, early childhood educational development programmes, female (number)","40530","Central and Eastern Europe","2010","2010",2208773.53846,"‡","UIS Estimation"
"SAP_02_M","School age population, pre-primary education, male (number)","AUT","Austria","2010","2010",122239,,
"SAP_1_AGM1_F","School age population, one year before than official primary entry age, female (number)","GMB","Gambia","2010","2010",26213,,
"SAP_02_M","School age population, pre-primary education, male (number)","LSO","Lesotho","2010","2010",71877,,
"SAP_1_AGM1_M","School age population, one year before than official primary entry age, male (number)","CYP","Cyprus","2010","2010",4488,"+","National Estimation"
